sedafips,fips,stateabb,sedafipsname,subject,subgroup,gys_mn_2016_ol,gys_mn_2016_ol_se_adj,gys_mn_2016_eb,gys_mn_2016_eb_se_adj,gys_mn_2017_ol,gys_mn_2017_ol_se_adj,gys_mn_2017_eb_se_adj,gys_mn_2017_eb,gys_mn_2018_ol,gys_mn_2018_ol_se_adj,gys_mn_2018_eb,gys_mn_2018_eb_se_adj,gys_mn_2019_ol,gys_mn_2019_ol_se_adj,gys_mn_2019_eb_se_adj,gys_mn_2019_eb,gys_mn_2022_ol,gys_mn_2022_ol_se_adj,gys_mn_2022_eb,gys_mn_2022_eb_se_adj,gys_mn_2023_ol,gys_mn_2023_ol_se_adj,gys_mn_2023_eb,gys_mn_2023_eb_se_adj,gys_mn_1922_ol,gys_mn_1922_ol_se_adj,gys_mn_1922_eb,gys_mn_1922_eb_se_adj,gys_mn_1923_ol,gys_mn_1923_ol_se_adj,gys_mn_1923_eb,gys_mn_1923_eb_se_adj,gys_mn_2223_ol,gys_mn_2223_ol_se_adj,gys_mn_2223_eb,gys_mn_2223_eb_se_adj,avgasmt_2016,avgasmt_2017,avgasmt_2018,avgasmt_2019,avgasmt_2022,avgasmt_2023,tot_2016,tot_2017,tot_2018,tot_2019,tot_2022,tot_2023,cell_2016,cell_2017,cell_2018,cell_2019,cell_2022,cell_2023,flag_estasmt2022,flag_estasmt2023
30,30,MT,Montana,rla,all,.5152933457318483,.0408703330357831,.5215580998875451,.0344228878513869,.4129399916704966,.0602446003469441,.0466850712582391,.4257408243511094,.3429402070886951,.0440982705833912,.3514438891090474,.0347101188333753,.2729404225068937,.0644144238724598,.0513777531556343,.2771469538669855,-.0129079297402726,.0900707446863114,-.0389568909795592,.0808784300493849,,,,,-.2858483522471662,.1107337213822764,-.3161038448465447,.0958175034457407,,,,,,,,,11075.33333333333,10909,11330.66666666667,11413.33333333333,,,66452,32727,67984,68480,,,6,3,6,6,,,0,
31,31,NE,Nebraska,mth,all,.5414638984494085,.0444653110996078,.5204547908281834,.0382447076609496,.6231717365544007,.0657529707870315,.0535844275635722,.5743700242582772,.5182938924649863,.0424426155136518,.5094590762374471,.0358870285239247,.4134160483755718,.0536847210967747,.0477516951300395,.444548128216617,.0946352316829069,.0789125256301832,.06822033217294,.07407122562859,,,,,-.3187808166926649,.0954423175565891,-.3763277960436771,.0881292848825731,,,,,,,,,22973,23332.66666666667,23589.33333333333,23675.66666666667,23515.83333333333,,137838,139996,141536,142054,141095,,6,6,6,6,6,,1,
31,31,NE,Nebraska,mth,blk,-1.664648789145335,.0624867669586495,-1.711980449556848,.0522838510544342,-1.908055362605734,.0832733019172889,.0504750417390634,-1.906582048794941,-2.154960831056015,.0975846431868424,-2.100935315851237,.0529828591832597,-2.32902233222247,.1035729115612355,.0753292800305803,-2.294992005745574,-3.136146775056165,.1471642647011762,-3.045648276741246,.1255519478640391,,,,,-.807124442833695,.1799574083340538,-.7506562709956719,.1464165019469458,,,,,,,,,1541.833333333333,1590,1595.5,1611.833333333333,1532.5,,9251,9540,9573,9671,9195,,6,6,6,6,6,,1,
31,31,NE,Nebraska,mth,hsp,-.7535651378569268,.0497700494719789,-.7715527507046946,.0390881863112458,-.7162815089992671,.0697134124764181,.0365112652314792,-.8211058455955111,-.8201043840986788,.0533852084915336,-.8709252066603446,.03156437739124,-.9616296283122177,.0624847163142911,.0483652707489865,-.9209103553980791,-1.533603079966485,.0881688531319408,-1.536324185172512,.0819663288103382,,,,,-.5719734516542676,.1080651953011661,-.6154138297744325,.095171836555082,,,,,,,,,4217.333333333333,4376.5,4502,4595.666666666667,4774.333333333333,,25304,26259,27012,27574,28646,,6,6,6,6,6,,1,
31,31,NE,Nebraska,mth,wht,1.179451540807412,.0458434634783432,1.14094429601122,.0359704267822558,1.312219042313684,.0667440389856684,.0384170486357289,1.16746774926798,1.235908290437898,.0441217485728275,1.193869080120518,.0271649148521753,1.156819798085011,.05500177759814,.0407724204440017,1.220218636529475,.916619405393468,.0799864536750347,.8851610048846243,.0715030869738173,,,,,-.240200392691543,.09707228394585,-.335057631644851,.082310884551484,,,,,,,,,15461,15530.83333333333,15576.5,15483,15085.83333333333,,92766,93185,93459,92898,90515,,6,6,6,6,6,,1,
31,31,NE,Nebraska,rla,all,.5958821913775285,.0516033575890957,.5988401946329542,.0415566920236472,.4858820298138786,.0741628219307189,.0538015246079124,.4887558278092685,.3794114056755511,.0494670551621595,.3801696776513639,.0376909240158152,.2729407815372245,.0654815548756824,.0527998007811394,.2715835274934593,-.0955973295197987,.0843320869358664,-.10440107669851,.0767270211672132,,,,,-.3685381110570232,.106769541143041,-.3759846041919692,.0931389002496916,,,,,,,,,22865.16666666667,23190.83333333333,23607.83333333333,23686.66666666667,23515.83333333333,,137191,139145,141647,142120,141095,,6,6,6,6,6,,1,
31,31,NE,Nebraska,rla,blk,-1.451099448454342,.0661138667374476,-1.505597492166345,.0555567150552199,-1.707229104625151,.1066202817625583,.0499213767704628,-1.716062932176793,-2.003827888775845,.0930079765617923,-1.926528644886617,.0533718108358593,-2.151595115371517,.102586431536232,.0745600285990337,-2.136987143283342,-2.668254516597231,.1281331341550761,-2.598611408570156,.1095359028047415,,,,,-.5166594012257146,.1641404155098333,-.4616242652868139,.1325040069882361,,,,,,,,,1530,1568.666666666667,1599,1613.5,1532.333333333333,,9180,9412,9594,9681,9194,,6,6,6,6,6,,1,
31,31,NE,Nebraska,rla,hsp,-.8066356830719004,.0564871492171689,-.7333481596643168,.0477136422213632,-.9122977058868704,.0819396807135369,.0391048906006179,-.8742303024743707,-.9563126027915398,.0592435704558533,-1.015041818251568,.0409524913799969,-1.203051263828469,.0739032314369028,.0500353766910213,-1.156079831094593,-1.769941222904348,.093583733521498,-1.734496119512946,.085829595419832,,,,,-.5668899590758794,.1192459760186446,-.578416288418353,.0993491739801819,,,,,,,,,4142.333333333333,4297.166666666667,4506.5,4598.166666666667,4774.166666666667,,24854,25783,27039,27589,28645,,6,6,6,6,6,,1,
31,31,NE,Nebraska,rla,wht,1.246576567789987,.0533982527198713,1.232626723532855,.0405623667669756,1.202712636671049,.0753267696228893,.0367833213618684,1.173594055323775,1.111128455035813,.0511790731111491,1.114518123491981,.0318931936322581,1.03639048209258,.0667946270096454,.0442175497279907,1.055460520368103,.7018069354499383,.085578770938235,.7053196349373376,.0743784337580487,,,,,-.3345835466426417,.1085598831643464,-.3501408854307657,.0865294349470038,,,,,,,,,15460.5,15509.33333333333,15585.33333333333,15489.66666666667,15085.83333333333,,92763,93056,93512,92938,90515,,6,6,6,6,6,,1,
32,32,NV,Nevada,mth,all,-.6256086768173592,.0527040589453786,-.6084528186723475,.043918109132702,-.6731697640767909,.0751667774439555,.0591142437396874,-.6262700521402111,-.5890235900878906,.0473402076260214,-.5674856473262766,.0389172926704653,-.5048774160989904,.0575702753249463,.0506332782098832,-.5087012425123429,-1.030997430809549,.081723809036608,-1.03969617378884,.0764169117532436,-.9618542103520333,.0827643107773258,-.9687479123162621,.0774941442537534,-.5261200147105587,.0999655818991821,-.5309949312764974,.0916693692799424,-.4569767942530429,.1008179931333484,-.4600466698039192,.0925692781429183,.0691432204575158,.013082437654879,.0709482614725782,.012993155370704,35745.5,36790.5,37414.33333333334,37899,35145,35160.66666666666,214473,220743,224486,227394,210870,210964,6,6,6,6,6,6,0,0
32,32,NV,Nevada,rla,all,-.3211771347943468,.0628698065870739,-.3188722594776481,.0467579471763103,-.2941180060891542,.0986259234083447,.0629725737489789,-.2799651356804418,-.2541178983800556,.0612670432529289,-.2346635208476187,.0429338182788091,-.2141177906709562,.0727154013100139,.0583755596411771,-.1893619060147946,-.5290953900497932,.101220899014083,-.5695476479863864,.0869716283318704,-.8302666110091348,.1021223066296724,-.8682857222940781,.0882505671256903,-.3149775993788371,.1246322590058271,-.3801857419715917,.1047462175838232,-.6161488203381786,.1253654461924864,-.6789238162792834,.1058105314296578,-.3011712209593416,.0135386525971249,-.2987380743076918,.0134946945393501,35777,36852.33333333334,37448.66666666666,37936.5,35210.5,35233.66666666666,214662,221114,224692,227619,211263,211402,6,6,6,6,6,6,0,0
33,33,NH,New Hampshire,mth,all,.9646346859815651,.0412716159681345,.9834793380126809,.0362805316796116,.8304882514767531,.0589903660614235,.0497846813285364,.8299752874495878,.687195847674114,.0416304030316684,.6707567770143177,.0356596767658479,.5439034438714749,.0587579657430023,.0510679517231217,.5115382665790476,-.0722782602581606,.0781881629336633,-.0682197520016148,.0734951898613142,.0659207711327756,.0805151341118891,.067668220452525,.0758549252504428,-.6161817041296356,.0978053544607703,-.5797580185806623,.0894956905439905,-.4779826727386993,.0996753999706613,-.4438700461265226,.0914434545385582,.1381990313909363,.0192171277280035,.1358879724541399,.0189351594281689,13405.66666666667,13314.6,13318.83333333333,13065.66666666667,12161.5,12580.33333333333,80434,66573,79913,78394,72969,75482,6,5,6,6,6,6,1,1
33,33,NH,New Hampshire,mth,blk,-1.497828731536754,.3039636533093013,-1.299399321241092,.1494595832641038,-.9472518363739972,.2590562347123141,.1477834208650605,-1.360971926122135,-1.276722258091988,.2747253400246532,-1.423009089271862,.1346327387896272,-1.603849012637754,.3104891917227117,.1532661182466223,-1.48499983836281,-2.403010421813948,.1482457391259294,-2.328400393034638,.1188127806972757,-2.108298047784548,.1371299726141245,-2.094737186710552,.1167368548150299,-.7991614091761936,.3440644377810876,-.8434005546718284,.1939251913996904,-.5044490351467936,.3833209989785029,-.6097373483477426,.1926603131796816,.2947123740294,.1689812146727011,.2336632063240856,.1048304298602704,238.6666666666667,258.6666666666667,256.6666666666667,258,243.3333333333333,259.8333333333333,716,776,770,774,1460,1559,3,3,3,3,6,6,1,1
33,33,NH,New Hampshire,mth,hsp,-.8838681925090688,.1425568835577658,-.974942848562705,.0753892455699047,-1.042187397937838,.1076766786339218,.0700414232110527,-1.058419906502555,-1.075108129458779,.0957793808965538,-1.141813019257397,.0511791756302343,-1.308232977249824,.0861415378563142,.0665148407236351,-1.225423618881897,-1.922921414479254,.1020832623539687,-1.8448443685753,.0811954861991674,-1.677995497979994,.0992271131637648,-1.701088842987133,.0930228200792544,-.6146884372294292,.1335715426169812,-.6194207496934032,.1049615692318371,-.3697625207301698,.1608775677055122,-.4756652241052364,.1143567623360677,.2449259164992594,.0896673563442217,.143755525588167,.053853793890105,843.6666666666666,866.75,909.75,913,804.3333333333334,849.3333333333334,2531,3467,3639,4565,4826,5096,3,4,4,5,6,6,1,1
33,33,NH,New Hampshire,mth,wht,1.068210288188822,.0430710876125409,1.030373457865396,.0341441767135377,.9489332298111437,.0608830692720666,.0366188184140052,.9346137359742999,.795369108064957,.0435999668596268,.8388381808364596,.0271820219466264,.6618805995145376,.060226696567136,.0426332586719069,.7430999079221943,.0549040742381477,.0794984931474191,.0360462300301929,.0714169120466265,.1818316291037911,.0794420767395598,.1635727890078975,.0718555791478172,-.6069765252763899,.0997359784235363,-.7070536778920014,.083174335412201,-.4800489704107465,.101742526583638,-.5795271189142968,.0835512956192419,.1269275548656434,.0201066238718036,.127526558977705,.0195396695946137,11598.33333333333,11348.6,11310,11014.16666666667,10181.5,10503.33333333333,69590,56743,67860,66085,61089,63020,6,5,6,6,6,6,1,1
33,33,NH,New Hampshire,rla,all,1.158822990866269,.0465756812787537,1.156506952916785,.0384864386366215,1.067058069565718,.0682227161872218,.051617494125155,1.030761188857918,.8088230806238519,.0511331787806153,.8098135478240209,.0387346267425265,.5505880916819859,.0761844399131427,.0577678070881263,.5888659067901258,.2928144129635397,.0978990298765691,.2697655617521129,.0848237464764545,.5188040135527663,.1001667632118056,.4941615292925645,.0879450815838551,-.2577736787184461,.1240495422629709,-.319100345038013,.102626446406727,-.0317840781292196,.1258469281993374,-.0947043774975613,.1052209908267447,.2259896005892266,.0211934046711843,.2243959675404514,.0210255210797419,13354.8,13260.8,13238,13023,12162,12580.33333333333,66774,66304,79428,78138,72972,75482,5,5,6,6,6,6,1,1
33,33,NH,New Hampshire,rla,blk,-.6825886184618746,.2790624191288511,-.9252497620726068,.1760644754026445,,,,,-.9049932279923096,.3225107185098124,-1.14965532392153,.150582575135929,-1.40693721212623,.3164422703655206,.1637245316370364,-1.261859607054985,-1.732249578754913,.1571559601424621,-1.693175866293056,.1333188618237711,-1.574569638146058,.1559247956174466,-1.535428812548571,.132471460279892,-.3253123666286823,.3533181374942198,-.4313162592380713,.2111389144088618,-.1676324260198272,.3932884486957114,-.2735692054935859,.2106048671053305,.1576799406088552,.1727486543944551,.1577470537444853,.1313244966982799,232.6666666666667,,246.3333333333333,248.6666666666667,243.8333333333333,259.3333333333333,698,,739,746,1463,1556,3,,3,3,6,6,1,1
33,33,NH,New Hampshire,rla,hsp,-.4922418026227229,.1622557678799107,-.6425280314152637,.1063997055509175,-.7830305057391191,.1762766966059533,.0873007209452246,-.7790749135923507,-.9220875544769305,.1010096643696513,-.9155913197486623,.0764532153049423,-1.279432382281741,.1848850697988794,.0905438928743728,-1.052148018724171,-1.339663815592799,.1182787614851994,-1.35249978251605,.0995929258280806,-1.128502264860238,.116316790537608,-1.160996316157696,.1087414275738398,-.0602314333110581,.2194820139624412,-.3003517637918787,.1345992102942788,.1509301174215034,.2377464521941494,-.108848297433525,.1415022777471888,.2111615507325615,.0913839213313576,.1915034663583535,.075509018859736,825.6666666666666,863.3333333333334,887.25,882.3333333333334,804.6666666666666,849.3333333333334,2477,2590,3549,2647,4828,5096,3,3,4,3,6,6,1,1
33,33,NH,New Hampshire,rla,wht,1.261824291715746,.0490152136079468,1.206603398613248,.0381356269030662,1.190369769290023,.0699706320547324,.0350631073012261,1.077565877084361,.9280501595037212,.0530302271366655,.9483376175114149,.0332401244865456,.6854738033694172,.0775970357132067,.0480162858511668,.8191716961466557,.4106008911092349,.0991976969229188,.4116918053759413,.0821851364644571,.6661878822333378,.0992002863468493,.6663085771759878,.0836249679947155,-.2748729122601823,.1259423797865037,-.4074798907707144,.0951838240596709,-.0192859211360794,.127960629925182,-.152863118970668,.0964297618946462,.2555869911241029,.0226371328697217,.254616771800046,.0223103774896793,11541.4,11342.6,11275,11002.16666666667,10181.66666666667,10503.66666666667,57707,56713,67650,66013,61090,63022,5,5,6,6,6,6,1,1
34,34,NJ,New Jersey,mth,all,.8548789605861753,.0635856630703443,.8419921047358931,.0509345090524353,.8951233654487414,.0910871124402017,.0684942467881637,.8465395931081119,.8292694091796875,.0624653969117016,.8021085739610436,.0481345836190378,.7634154529106327,.085503457197073,.0676482868787874,.7576775548139763,-.0180905019937878,.1089005510261238,.0216506550708804,.0977485186841463,.1389319054746956,.1092569803569542,.1787778207823081,.098141094201853,-.7815059549044205,.1384563873804495,-.7360268997430959,.1188741503548169,-.6244835474359371,.1387369055059668,-.5788997340316682,.1191971689629066,.1570224074684834,.0088180350944229,.1571271657114282,.0087912217795484,99165,101075.4,101626,102013.6,95569.60000000001,95510.2,396660,505377,508130,510068,477848,477551,4,5,5,5,5,5,1,1
34,34,NJ,New Jersey,mth,blk,-1.115900570240029,.0660464351599932,-1.145573248344533,.0544411412665927,-1.037477540175945,.0920236495098227,.0489556242263207,-1.171779542911655,-1.145630473454286,.0638592605955694,-1.198852827238499,.0429906770260386,-1.248394180539712,.0865715632823876,.0608978471581818,-1.226107369007031,-2.110130154769351,.1098707347416475,-2.076385787631192,.0995926960819747,-1.908473747407776,.1099443620309396,-1.874283049441125,.0997188664943583,-.8617359742296387,.1398792833904503,-.8502784186241614,.116735825269614,-.6600795668680637,.1414457316050891,-.6481756804340937,.1168434855840107,.201656407361575,.0209924049949736,.2021027381900678,.0207303156869228,15125,15130.2,15558.2,15469.4,14102,13781.2,60500,75651,77791,77347,70510,68906,4,5,5,5,5,5,1,1
34,34,NJ,New Jersey,mth,ecd,-.7341773148693065,.0645442471707692,-.7674803083761343,.0522137890014634,-.6886887995322297,.0914530123271499,.0543004114083145,-.7792509528112062,-.7755853838393412,.0630025158820863,-.8244852990189804,.0458603068155753,-.8615287559828078,.0859208084575072,.0600142709855889,-.8771172731509802,-1.791201682291297,.1093032201548187,-1.736624985360422,.0972712091554343,-1.619917628779175,.1092887071735644,-1.565053843482095,.0971403656075594,-.9296729263084895,.1390308572303445,-.8595077122094414,.1142952354759023,-.7583888727963672,.1396500436322865,-.6879365703311144,.1141839014585769,.1712840535121223,.0131360353339616,.1715711418783272,.0130697220737266,39495.75,38889.4,39928.6,39068.4,32614.8,35550.2,157983,194447,199643,195342,163074,177751,4,5,5,5,5,5,1,1
34,34,NJ,New Jersey,mth,hsp,-.4625809051232883,.064968942685424,-.480188937824626,.0494712676793981,-.4524422824630738,.0915918504678398,.0460067662286229,-.5222733387630427,-.4919538841135713,.0631907688441189,-.5643925462178929,.0398744997152154,-.5879754119304543,.0860415094913577,.0605944945102279,-.6066390212124881,-1.448237456083006,.1093175318184244,-1.415790633740967,.0937354118455092,-1.300321414821924,.1093327690283404,-1.267851645827654,.094735086415219,-.8602620441525515,.1391167283917488,-.8091516125284786,.1116155016061715,-.7123460028914694,.1397811905698098,-.6612126246151657,.112456344254333,.147916041261082,.0136131230322018,.1479389879133131,.0133534554367483,27336,28076.2,29326,30329.2,31014.2,31763.4,109344,140381,146630,151646,155071,158817,4,5,5,5,5,5,1,1
34,34,NJ,New Jersey,mth,nec,1.851038200650621,.0656576597499758,1.833355806837988,.0465819232481889,1.85443736929763,.0913594097548278,.0578171977498511,1.805091440103638,1.841303146217406,.0628810787648433,1.778820540965673,.0457959097296938,1.755099574354447,.0858202516023657,.0574678713386654,1.721137666337689,.899013719066204,.1091495567592538,.9568812224311429,.0889486190255082,1.202297303187595,.1091695210661924,1.260676942896247,.0886703080166023,-.8560858552882431,.1388479071712459,-.7642564439065458,.1058981258698302,-.5528022711668523,.1392540533299176,-.4604607234414422,.1056644678212904,.3032835841213908,.0106277957722481,.3037957204651034,.010602288039454,59082.33333333334,62186,61697.4,62945.2,62961.8,59977.2,177247,310930,308487,314726,314809,299886,3,5,5,5,5,5,1,1
34,34,NJ,New Jersey,mth,wht,,,,,1.666899715277459,.091412404107272,.0644436153767275,1.628427324421805,1.62093939408178,.0629705580054764,1.625100285384771,.0439603192177583,1.621144466948025,.0859018417821782,.0552902074759594,1.621791014069465,1.045845307468106,.1092477559626903,1.059256247414522,.0952997174280868,1.249741159350125,.1092667435636279,1.262196941699989,.0955555944755618,-.5752991594799193,.1389755323949289,-.5625347666549425,.1101773260912055,-.3714033075979,.1395343398907605,-.3595940723694753,.110398725890803,.2038958518820193,.0124753117915492,.2029406942854677,.0123382816682317,,44555.8,43574.8,42699.6,37328.8,36552.2,,222779,217874,213498,186644,182761,,5,5,5,5,5,1,1
34,34,NJ,New Jersey,rla,all,1.108822990866269,.0627172199812486,1.074031727114874,.0492824343779876,1.272940602022059,.088445707291637,.0632376746848622,1.124257198159545,1.011176075654872,.0642198843361636,.976859657417001,.0461643398273222,.7494115492876841,.093135015103252,.0672724430002469,.8294621166744562,.4694866139360503,.1212631866942505,.4634160647512973,.099866353750498,.6340379683139155,.1215080307765363,.6278313462261416,.100247240818361,-.2799249353516338,.152901574503102,-.366046051923159,.1204112544517375,-.1153735809737686,.1530958280995099,-.2016307704483147,.1207273410579225,.1645513543778652,.0077098051821719,.1644152814748445,.0077018128055463,98425.5,100031.5,100925,100959.5,96302.66666666667,95789,393702,600189,605550,605757,577816,574734,4,6,6,6,6,6,1,1
34,34,NJ,New Jersey,rla,blk,-.6387716189822505,.0655480491905939,-.6845689762044644,.0529224224577924,-.457106975541457,.0892344302317649,.0450262235683644,-.7492679828334703,-.7483645133818957,.0653348241619374,-.8139938862507163,.0441600105985989,-1.011623684192858,.0939734362348504,.0638889355348234,-.8787205735084225,-1.238371714650222,.1219812797947948,-1.269159357787901,.103044492555432,-.9965105530871998,.1220181226627544,-1.028985259711787,.1030955586334843,-.2267480304573644,.1539819448447171,-.3904387842794783,.1212434061290729,.0151131311056583,.1551411400054518,-.1502646862033643,.1212868100566711,.2418611615630226,.0189297116731788,.2401740980761136,.0188348028835367,15120.5,15103.16666666667,15435,15342.5,14321.5,14011.5,60482,90619,92610,92055,85929,84069,4,6,6,6,6,6,1,1
34,34,NJ,New Jersey,rla,ecd,-.5063273777818775,.0638027164090234,-.6018263282403886,.0533175267855685,-.3414935056151851,.0887488682387498,.0524769705124746,-.5677032056113704,-.6343965187039053,.0646557587032716,-.6759535202904763,.0473160933028724,-.8718334638111989,.0934693222714847,.0639063389630418,-.7756086558601023,-1.224334323716713,.1215755881500082,-1.265251653697702,.1049690567629782,-1.057693897369838,.1215597062651822,-1.098857383890595,.1049884518300206,-.3525008599055139,.1533529844506167,-.4896429978376,.122892322939102,-.1858604335586387,.1538343354609743,-.3232487280304923,.122908889740831,.1666404263468753,.0121599723193963,.1663942698071078,.0121331781467944,39008.25,37598.5,38816.83333333334,37957.5,32158,34804.16666666666,156033,225591,232901,227745,192948,208825,4,6,6,6,6,6,1,1
34,34,NJ,New Jersey,rla,hsp,-.1800356185238483,.0643656212214896,-.2408999930086502,.0534067426989619,-.0461566985208925,.0888859098670833,.0436303999606137,-.3003042957887478,-.2970368417574534,.0648361071279308,-.3599462112039111,.0470236387319715,-.5330140454218917,.0935813608268442,.0579798944218677,-.4196045112201441,-.8588793762132969,.1216097651740693,-.8932287913910031,.104677491375907,-.7276528784027505,.1216153000720221,-.7619049071929789,.1050749982477588,-.3258653307914052,.1534483824609966,-.473624280170859,.1196622135760659,-.1946388329808588,.1540003291642821,-.3423003959728348,.1200100971332723,.1312264978105464,.0130267149662127,.1313238841980242,.0129654030791961,26782,26965.83333333333,28404.5,29318.83333333333,30213.5,30818.66666666667,107128,161795,170427,175913,181281,184912,4,6,6,6,6,6,1,1
34,34,NJ,New Jersey,rla,nec,2.160454844482101,.0653589894031502,2.083882735037144,.0495309000190632,2.237330988639452,.0886636687393213,.0479352420626082,2.149159158217456,2.019665780777392,.0645443265100495,1.992326088030199,.0596073635887619,1.700865568668616,.0933714306505212,.0436959250112234,1.743911945740607,1.315197615160177,.1214320485372047,1.321846852243107,.1056851763543633,1.607997914713763,.1214454141545073,1.6146327497205,.1056570507346663,-.38566795350844,.1531795236761987,-.4220650934975003,.1143621019553214,-.0928676539548539,.1534574097601014,-.1292791960201072,.1143361107985325,.2928002995535861,.0092309336804323,.2927858974773929,.0092229668035944,58809.66666666666,62433,62108.16666666666,63002,64128.33333333334,61023,176429,374598,372649,378012,384770,366138,3,6,6,6,6,6,1,1
34,34,NJ,New Jersey,rla,wht,,,,,2.027558328313115,.0887187780468201,.0625086102148293,1.851410327361866,1.764177217343899,.0646341134714981,1.768921501227818,.0445007568958981,1.509716565964055,.0934463158236587,.0561161188476052,1.686446895025232,1.308900149410102,.121510949997895,1.289842585511245,.0969619315999679,1.501827362851794,.1215267815505984,1.482804326665563,.0973048780872247,-.2008164165539537,.1532877193724465,-.3966043095139868,.1120296165043664,-.0078892031122608,.1536921390942114,-.203642568359669,.1123265689589431,.1929272134416928,.0111422039538197,.1929617411543183,.0111082934558386,,45007.83333333334,44132.83333333334,43052.16666666666,38179,37216.33333333334,,270047,264797,258313,229074,223298,,6,6,6,6,6,1,1
35,35,NM,New Mexico,mth,all,-.9518284681366707,.0438395125423432,-.9483264184788291,.0381642730641338,-1.010974418826219,.0616829701356568,.0515448477182478,-1.00523387473027,-.9908524489984281,.0431575953402975,-1.010742428420998,.0366667000206302,-.9707304791706362,.0603781693782707,.0521624025071141,-1.016250982111725,-1.899637545379482,.0723115665984977,-1.865593293086988,.0685684614699491,,,,,-.9289070662088461,.094204490346268,-.8493423109752634,.0861542230170413,,,,,,,,,25363.4,26561,23607.75,,,,126817,79683,94431,,,,5,3,4,,,,0,
35,35,NM,New Mexico,rla,all,-.9470590928021601,.0499999990554004,-.9682755609532165,.0402295406487614,-.8952945484834558,.0755671504952225,.0547232395682726,-.9495379649484423,-.9705885943244486,.0535029661696156,-1.001982350563574,.0399174259942321,-1.045882640165441,.0757619648756586,.0581289140030451,-1.054426736178705,-1.487340925312481,.0944029823500732,-1.433643446261626,.0843284282172241,,,,,-.4414582851470392,.1210446132564715,-.3792167100829209,.1024219431994967,,,,,,,,,25309,25718.16666666667,,,,,151854,154309,,,,,6,6,,,,,0,
36,36,NY,New York,mth,all,-.1932919199873755,.0529791042277123,-.1952243440191648,.0446162462012698,-.2146334764434066,.0739339284923477,.0597039852603032,-.2175343407973065,-.2225601382371849,.0572090977989119,-.2320718883574147,.0451283502760872,-.2304868000309641,.0873229506003449,.0676883013422732,-.2466094359175228,-.9765543505003196,.1070816211979013,-.9451883812131392,.0963897583909411,,,,,-.7460675504693555,.1381729760116684,-.6985789452956164,.1177823911341011,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
36,36,NY,New York,rla,all,.2605881634880518,.0583628136270546,.2522234807830772,.0464889901509897,.2329412123736212,.0833449497879152,.0604573699432348,.2013335836748604,.1041173598345591,.0617868864347975,.1013662613741371,.0447147784541046,-.0247064927045031,.091236487690376,.0658980429781147,.0013989390734119,-.3379371655391346,.1168155448275836,-.3424011738264356,.0998590908015314,,,,,-.3132306728346315,.1482226979900222,-.3438001128998476,.1196427602659432,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
37,37,NC,North Carolina,mth,all,.1987811763112139,.0546708149464712,.1964898679412874,.0456871322848028,.1121950847346618,.0726838480704878,.0587606601799983,.147669425541169,.167073319597943,.0512767905596644,.1790135124148531,.0419257347279396,.2219515544612234,.0723484293545132,.0598185067108918,.2103575992885371,-.4736688473505986,.0911907022968804,-.4647213726787536,.0841556624575505,-.199885371449267,.0914956033149812,-.1913743387963391,.0844806842904652,-.6956204018118219,.1164046365720166,-.6750789719672907,.1032493548105275,-.4218369259104904,.1166436481598436,-.4017319380848763,.1035144422933643,.2737834759013316,.0074633263746225,.2733470338824143,.0074468616199526,115941.6666666667,117165.8333333333,118692,120401.6666666667,114560.6666666667,114444.6666666667,695650,702995,712152,722410,687364,686668,6,6,6,6,6,6,0,0
37,37,NC,North Carolina,mth,blk,-1.412412417428516,.0553152841786189,-1.388601894400825,.0461823907416363,-1.582631253769898,.0732050815455035,.0413331205925312,-1.428530253152594,-1.490996626508814,.0519828513965993,-1.466457882037314,.0357649270867825,-1.431133720632149,.0731876865757156,.0519005614641723,-1.504469813136704,-2.180468717947662,.0922882505006735,-2.189168601353614,.0858546620815536,-1.829881055003154,.0921062723828785,-1.841440170688211,.0857296865799348,-.7493349973155121,.1177860715313158,-.6846987882169109,.1003229349721891,-.3987473343710048,.1193430218685942,-.3369703575515075,.1002160039184869,.3505876629445073,.0192145315307849,.3477284306654034,.0190118393392256,29277.5,29521.83333333333,29970.16666666667,30316.16666666667,28693.66666666667,28288.16666666667,175665,177131,179821,181897,172162,169729,6,6,6,6,6,6,0,0
37,37,NC,North Carolina,mth,ecd,-1.016477077243444,.0549889828020799,-.9685984339678102,.0447961384667444,-1.178246557971746,.0729352057555692,.0458893260303362,-1.068160066638788,-1.153712856152983,.0516623020224653,-1.10362371873437,.038838749139782,-1.060599924735062,.0727331176072888,.0522781627504443,-1.102621405598475,-1.930885037928297,.091798062285169,-1.945430458019261,.0842433965341275,-1.426485437960201,.0915504184166735,-1.444267973430002,.0839126400434145,-.8702851131932352,.1171195570184052,-.8428090524207863,.0991461353768678,-.3658855132251393,.1178722427756879,-.3416465678315275,.0988652489989157,.5043995999680959,.0132994353558047,.5011624845892586,.0132317917014319,57934.5,59210.33333333334,54240.5,57942.83333333334,45588.66666666666,60000.33333333334,347607,355262,325443,347657,273532,360002,6,6,6,6,6,6,0,0
